YSAMP_N,WATER,SITE_N,DATE_SET,DATE_COL,TIME_START,TIME_END,SEASON,DAY_N,MONTH,YEAR,DSAMP_N,EFFORT,EFFORT_UNIT,GEAR,GEAR_CODE,GEAR_CODE2,NUMBER_ANGLERS,ANGLER_NAMES,ANGLER_LOC,ANGLER_HOURS,ANGLER_TRIPS,NET_N,NET_LEN,NET_HGT,TEMP_SAMP,CONDUCTIVITY,DEPTH,DEPTH_MAX,DEPTH_MIN,CL_COVER,DRIVER,CREW,SHB_N,REACH_LENGTH_M,PROJECT,COMMENTS
GLN.RKL.2013.004,RKL,GLN.RKL.007,5/15/2013 0:00,5/15/2013,1/0/1900 11:40,1/0/1900 12:10,S,135,5,2013,4,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.005,RKL,GLN.RKL.008,5/15/2013 0:00,5/15/2013,1/0/1900 11:50,1/0/1900 12:40,S,135,5,2013,5,50,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.006,RKL,GLN.RKL.009,5/15/2013 0:00,5/15/2013,1/0/1900 12:05,1/0/1900 13:15,S,135,5,2013,6,70,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.007,RKL,GLN.RKL.012,5/15/2013 0:00,5/15/2013,1/0/1900 12:35,1/0/1900 13:30,S,135,5,2013,7,55,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.008,RKL,GLN.RKL.013,5/15/2013 0:00,5/15/2013,1/0/1900 12:50,1/0/1900 13:50,S,135,5,2013,8,60,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.009,RKL,GLN.RKL.014,5/15/2013 0:00,5/15/2013,1/0/1900 13:25,1/0/1900 14:00,S,135,5,2013,9,35,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.010,RKL,GLN.RKL.016,5/15/2013 0:00,5/15/2013,1/0/1900 13:37,1/0/1900 14:20,S,135,5,2013,10,43,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.011,RKL,GLN.RKL.018,5/15/2013 0:00,5/15/2013,1/0/1900 14:05,1/0/1900 14:30,S,135,5,2013,11,25,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.012,RKL,GLN.RKL.019,5/15/2013 0:00,5/15/2013,1/0/1900 14:10,1/0/1900 14:40,S,135,5,2013,12,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.013,RKL,GLN.RKL.021,5/15/2013 0:00,5/15/2013,1/0/1900 14:25,1/0/1900 14:55,S,135,5,2013,13,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.014,RKL,GLN.RKL.023,5/15/2013 0:00,5/15/2013,1/0/1900 14:35,1/0/1900 15:05,S,135,5,2013,14,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.015,RKL,GLN.RKL.024,5/15/2013 0:00,5/15/2013,1/0/1900 14:45,1/0/1900 15:10,S,135,5,2013,15,25,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,11,,,,,,,"DJ, NTD",,,,
GLN.RKL.2013.016,RKL,,7/23/2013 0:00,7/23/2013,1/0/1900 11:10,1/0/1900 12:00,,204,7,2013,1,50,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,,,,,,,,"DJ, LC",,,,
GLN.RKL.2013.017,RKL,,7/23/2013 0:00,7/23/2013,1/0/1900 11:25,1/0/1900 12:15,,204,7,2013,2,50,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,,,,,,,,"DJ, LC",,,,
GLN.RKL.2013.018,RKL,,11/18/2013 0:00,11/18/2013,1/0/1900 11:00,1/0/1900 11:15,S,322,11,2013,1,15,MINUTES,GLN,SURVEY1.5,,,,,,,,50,2.5,,,,,,,,"DJ, JL",,,BROOK TROUT GENOME ANALYSIS,KEPT FOR JAMES LEWIS
GLN.RKL.2014.001,RKL,GLN.RKL.002,6/6/2014 0:00,6/6/2014,1/0/1900 8:35,1/0/1900 9:05,S,157,6,2014,1,30,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.002,RKL,GLN.RKL.004,6/6/2014 0:00,6/6/2014,1/0/1900 8:50,1/0/1900 9:20,S,157,6,2014,2,30,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.003,RKL,GLN.RKL.005,6/6/2014 0:00,6/6/2014,1/0/1900 9:10,1/0/1900 9:55,S,157,6,2014,3,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.004,RKL,GLN.RKL.006,6/6/2014 0:00,6/6/2014,1/0/1900 9:25,1/0/1900 10:10,S,157,6,2014,4,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.005,RKL,GLN.RKL.007,6/6/2014 0:00,6/6/2014,1/0/1900 9:45,1/0/1900 10:30,S,157,6,2014,5,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.006,RKL,GLN.RKL.008,6/6/2014 0:00,6/6/2014,1/0/1900 10:05,1/0/1900 10:50,S,157,6,2014,6,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.007,RKL,GLN.RKL.009,6/6/2014 0:00,6/6/2014,1/0/1900 10:20,1/0/1900 11:05,S,157,6,2014,7,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.008,RKL,GLN.RKL.010,6/6/2014 0:00,6/6/2014,1/0/1900 10:35,1/0/1900 11:20,S,157,6,2014,8,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.009,RKL,GLN.RKL.013,6/6/2014 0:00,6/6/2014,1/0/1900 10:55,1/0/1900 11:40,S,157,6,2014,9,15,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.010,RKL,GLN.RKL.015,6/6/2014 0:00,6/6/2014,1/0/1900 11:10,1/0/1900 11:55,S,157,6,2014,10,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.011,RKL,GLN.RKL.016,6/6/2014 0:00,6/6/2014,1/0/1900 11:30,1/0/1900 12:15,S,157,6,2014,11,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.012,RKL,GLN.RKL.019,6/6/2014 0:00,6/6/2014,1/0/1900 11:45,1/0/1900 12:30,S,157,6,2014,12,45,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.013,RKL,GLN.RKL.020,6/6/2014 0:00,6/6/2014,1/0/1900 12:00,1/0/1900 12:40,S,157,6,2014,13,40,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.014,RKL,GLN.RKL.022,6/6/2014 0:00,6/6/2014,1/0/1900 12:20,1/0/1900 12:50,S,157,6,2014,14,30,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.015,RKL,GLN.RKL.023,6/6/2014 0:00,6/6/2014,1/0/1900 12:35,1/0/1900 13:05,S,157,6,2014,15,30,MINUTES,GLN,GLN1.5,,,,,,,,,,,,,,,,,"DCJ, CW",,,,
GLN.RKL.2014.016,RKL,GLN.RKL.001,7/7/2014 0:00,7/7/2014,1/0/1900 10:50,1/0/1900 11:40,,188,7,2014,1,50,MINUTES,GLN,GLN1.5,,,,,,,,,,22,,,,,,,"DCJ, EAB",,,,
GLN.RKL.2014.017,RKL,GLN.RKL.002,7/7/2014 0:00,7/7/2014,1/0/1900 10:53,1/0/1900 11:45,,188,7,2014,2,67,MINUTES,GLN,GLN1.5,,,,,,,,,,22,,,,,,,"DCJ, EAB",,,,
GLN.RKL.2014.018,RKL,GLN.RKL.003,7/7/2014 0:00,7/7/2014,1/0/1900 12:00,1/0/1900 13:00,,188,7,2014,3,60,MINUTES,GLN,GLN1.5,,,,,,,,,,22,,,,,,,"DCJ, EAB",,,,
GLN.RKL.2014.019,RKL,GLN.RKL.004,7/7/2014 0:00,7/7/2014,1/0/1900 11:55,1/0/1900 13:05,,188,7,2014,4,70,MINUTES,GLN,GLN1.5,,,,,,,,,,22,,,,,,,"DCJ, EAB",,,,
GLN.RKL.2014.020,RKL,GLN.RKL.005,7/7/2014 0:00,7/7/2014,1/0/1900 12:20,1/0/1900 13:15,,188,7,2014,5,55,MINUTES,GLN,GLN1.5,,,,,,,,,,22,,,,,,,"DCJ, EAB",,,,
GLN.RKL.2015.001,RKL,GLN.RKL.001,9/22/2015 0:00,9/22/2015,1/0/1900 10:45,1/0/1900 11:50,F,265,9,2015,1,65,MINUTES,GLN,GLN 1.5,,,,,,,,,,,,,,,,,,,,,
GLN.RKL.2015.002,RKL,GLN.RKL.002,9/22/2015 0:00,9/22/2015,1/0/1900 10:50,1/0/1900 12:00,F,265,9,2015,2,70,MINUTES,GLN,GLN 1.5,,,,,,,,,,,,,,,,,,,,,
GLN.RKL.2015.003,RKL,GLN.RKL.003,9/22/2015 0:00,9/22/2015,1/0/1900 11:00,1/0/1900 12:10,F,265,9,2015,3,70,MINUTES,GLN,GLN 1.5,,,,,,,,,,,,,,,,,,,,,
GLN.RKL.2016.001,RKL,GLN.RKL.001,8/4/2016 0:00,8/4/2016,1/0/1900 10:10,1/0/1900 10:50,,221,8,2016,1,40,MINUTES,GLN,GLN 1.5,,,,,,,,100,2.5,24.1,,,,,10,,"DCJ, AJG",,,,
GLN.RKL.2016.002,RKL,GLN.RKL.002,8/4/2016 0:00,8/4/2016,1/0/1900 10:18,1/0/1900 11:15,,221,8,2016,2,57,MINUTES,GLN,GLN 1.5,,,,,,,,100,2.5,24.1,,,,,10,,"DCJ, AJG",,,,
GLN.RKL.2016.003,RKL,GLN.RKL.003,8/4/2016 0:00,8/4/2016,1/0/1900 11:05,1/0/1900 13:20,,221,8,2016,3,135,MINUTES,GLN,GLN 1.5,,,,,,,,100,2.5,24.1,,,,,10,,"DCJ, AJG",,,,
GLN.RKL.2016.004,RKL,GLN.RKL.004,8/4/2016 0:00,8/4/2016,1/0/1900 11:25,1/0/1900 13:30,,221,8,2016,4,125,MINUTES,GLN,GLN 1.5,,,,,,,,100,2.5,24.1,,,,,10,,"DCJ, AJG",,,,
GLN.RKL.2016.005,RKL,GLN.RKL.001,9/7/2016 0:00,9/7/2016,1/0/1900 8:50,1/0/1900 11:05,F,251,9,2016,1,135,MINUTES,GLN,GLN 1.5,,,,,,,,100,2.5,22.5,,,,,0,,"DCJ, AJG",,,,
GLN.RKL.2016.006,RKL,GLN.RKL.002,9/7/2016 0:00,9/7/2016,1/0/1900 8:55,1/0/1900 11:15,F,251,9,2016,2,140,MINUTES,GLN,GLN 1.5,,,,,,,,100,2.5,22.5,,,,,,,"DCJ, AJG",,,,
GLN.RKP.2009.001,RKP,GLN.RKP.003,4/27/2009 0:00,4/27/2009,1/0/1900 10:20,1/0/1900 10:50,S,117,4,2009,1,30,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.002,RKP,GLN.RKP.002,4/27/2009 0:00,4/27/2009,1/0/1900 10:35,1/0/1900 11:05,S,117,4,2009,2,30,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.003,RKP,GLN.RKP.014,4/27/2009 0:00,4/27/2009,1/0/1900 10:55,1/0/1900 11:25,S,117,4,2009,3,30,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.004,RKP,GLN.RKP.015,4/27/2009 0:00,4/27/2009,1/0/1900 11:10,1/0/1900 11:40,S,117,4,2009,4,30,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.005,RKP,GLN.RKP.010,4/27/2009 0:00,4/27/2009,1/0/1900 11:33,1/0/1900 12:33,S,117,4,2009,5,30,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.006,RKP,GLN.RKP.012,4/27/2009 0:00,4/27/2009,1/0/1900 11:50,1/0/1900 12:50,S,117,4,2009,6,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.007,RKP,GLN.RKP.011,4/27/2009 0:00,4/27/2009,1/0/1900 12:10,1/0/1900 13:10,S,117,4,2009,7,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.008,RKP,GLN.RKP.005,4/27/2009 0:00,4/27/2009,1/0/1900 12:40,1/0/1900 13:40,S,117,4,2009,8,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.009,RKP,GLN.RKP.009,4/27/2009 0:00,4/27/2009,1/0/1900 12:55,1/0/1900 13:55,S,117,4,2009,9,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.010,RKP,GLN.RKP.007,4/27/2009 0:00,4/27/2009,1/0/1900 13:15,1/0/1900 14:15,S,117,4,2009,10,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.011,RKP,GLN.RKP.013,4/27/2009 0:00,4/27/2009,1/0/1900 13:45,1/0/1900 14:45,S,117,4,2009,11,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.012,RKP,GLN.RKP.001,4/27/2009 0:00,4/27/2009,1/0/1900 14:02,1/0/1900 15:02,S,117,4,2009,12,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.013,RKP,GLN.RKP.004,4/27/2009 0:00,4/27/2009,1/0/1900 14:20,1/0/1900 15:20,S,117,4,2009,13,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.014,RKP,GLN.RKP.006,4/27/2009 0:00,4/27/2009,1/0/1900 14:50,1/0/1900 15:35,S,117,4,2009,14,45,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.015,RKP,GLN.RKP.008,4/27/2009 0:00,4/27/2009,1/0/1900 15:05,1/0/1900 15:45,S,117,4,2009,15,45,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.44,15,,,,,,,"DCJ,JAC",,,,
GLN.RKP.2009.016,RKP,GLN.RKP.014,7/23/2009 0:00,7/23/2009,1/0/1900 8:05,1/0/1900 9:05,,204,7,2009,1,60,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.5,21,,,,,100,,"DCJ,JAC",,,Wild Brook Trout Initiative,
GLN.RKP.2009.017,RKP,GLN.RKP.008,7/23/2009 0:00,7/23/2009,1/0/1900 8:13,1/0/1900 9:15,,204,7,2009,2,62,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.5,21,,,,,100,,"DCJ,JAC",,,Wild Brook Trout Initiative,
GLN.RKP.2009.018,RKP,GLN.RKP.014,8/25/2009 0:00,8/25/2009,1/0/1900 7:31,1/0/1900 8:35,,237,8,2009,1,64,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.5,23,,,,,50,,"DCJ,JAC",,,Wild Brook Trout Initiative,
GLN.RKP.2009.019,RKP,GLN.RKP.008,8/25/2009 0:00,8/25/2009,1/0/1900 7:36,1/0/1900 8:45,,237,8,2009,2,69,MINUTES,GLN,GLN1.5,,,,,,,,45.72,2.5,23,,,,,50,,"DCJ,JAC",,,Wild Brook Trout Initiative,
GLN.RKP.2018.001,RKP,GLN.RKP.014,5/4/2018 0:00,5/4/2018,1/0/1900 8:06,1/0/1900 8:36,S,124,5,2018,1,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.002,RKP,GLN.RKP.015,5/4/2018 0:00,5/4/2018,1/0/1900 8:23,1/0/1900 8:53,S,124,5,2018,2,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.003,RKP,GLN.RKP.001,5/4/2018 0:00,5/4/2018,1/0/1900 8:43,1/0/1900 9:13,S,124,5,2018,3,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.004,RKP,GLN.RKP.002,5/4/2018 0:00,5/4/2018,1/0/1900 9:01,1/0/1900 9:31,S,124,5,2018,4,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.005,RKP,GLN.RKP.003,5/4/2018 0:00,5/4/2018,1/0/1900 9:21,1/0/1900 9:51,S,124,5,2018,5,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.006,RKP,GLN.RKP.004,5/4/2018 0:00,5/4/2018,1/0/1900 9:39,1/0/1900 10:09,S,124,5,2018,6,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.007,RKP,GLN.RKP.005,5/4/2018 0:00,5/4/2018,1/0/1900 9:57,1/0/1900 10:27,S,124,5,2018,7,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.008,RKP,GLN.RKP.006,5/4/2018 0:00,5/4/2018,1/0/1900 10:17,1/0/1900 10:47,S,124,5,2018,8,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.009,RKP,GLN.RKP.007,5/4/2018 0:00,5/4/2018,1/0/1900 10:38,1/0/1900 11:08,S,124,5,2018,9,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.010,RKP,GLN.RKP.008,5/4/2018 0:00,5/4/2018,1/0/1900 10:56,1/0/1900 11:28,S,124,5,2018,10,32,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,9.5,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.011,RKP,GLN.RKP.009,5/4/2018 0:00,5/4/2018,1/0/1900 11:15,1/0/1900 11:45,S,124,5,2018,11,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,9.5,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.012,RKP,GLN.RKP.010,5/4/2018 0:00,5/4/2018,1/0/1900 11:37,1/0/1900 12:07,S,124,5,2018,12,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.013,RKP,GLN.RKP.011,5/4/2018 0:00,5/4/2018,1/0/1900 11:53,1/0/1900 12:24,S,124,5,2018,13,31,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.014,RKP,GLN.RKP.012,5/4/2018 0:00,5/4/2018,1/0/1900 12:15,1/0/1900 12:45,S,124,5,2018,14,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.RKP.2018.015,RKP,GLN.RKP.013,5/4/2018 0:00,5/4/2018,1/0/1900 12:31,1/0/1900 13:01,S,124,5,2018,15,30,MINUTES,GLN,GLN 1.5,,,,,,,,50,2.5,10,,,,,100,,"KJJ, DCJ",,,,
GLN.SBL.1973.001,SBL,,7/12/1973 0:00,7/12/1973,,,,193,7,1973,1,,MINUTES,GLN,GLN?,,,,,,,,,,,,,,,,,BWL,,,Unspecified,Number of nets and mesh size unknown
GLN.SBL.1973.002,SBL,,7/17/1973 0:00,7/17/1973,,,,198,7,1973,1,,MINUTES,GLN,GLN?,,,,,,,,,,,,,,,,,BWL,,,Unspecified,Number of nets and mesh size unknown
GLN.SBL.1973.003,SBL,,8/14/1973 0:00,8/14/1973,,,,226,8,1973,1,,MINUTES,GLN,GLN?,,,,,,,,,,,,,,,,,BWL,,,Unspecified,Number of nets and mesh size unknown
GLN.SBL.1973.004,SBL,,8/15/1973 0:00,8/15/1973,,,,227,8,1973,1,,MINUTES,GLN,GLN?,,,,,,,,,,,,,,,,,BWL,,,Unspecified,Number of nets and mesh size unknown
GLN.SBL.1973.005,SBL,,8/16/1973 0:00,8/16/1973,,,,228,8,1973,1,,MINUTES,GLN,GLN?,,,,,,,,,,,,,,,,,BWL,,,Unspecified,Number of nets and mesh size unknown
GLN.SBL.1973.006,SBL,,10/22/1973 0:00,10/22/1973,,,S,295,10,1973,1,,MINUTES,GLN,GLN?,,,,,,,,,,,,,,,,,BWL,,,Unspecified,Number of nets and mesh size unknown
GLN.SBL.1973.007,SBL,,10/23/1973 0:00,10/23/1973,,,S,296,10,1973,1,,MINUTES,GLN,GLN?,,,,,,,,,,,,,,,,,BWL,,,Unspecified,Number of nets and mesh size unknown
GLN.SBL.1973.008,SBL,,10/24/1973 0:00,10/24/1973,,,S,297,10,1973,1,,MINUTES,GLN,GLN?,,,,,,,,,,,,,,,,,BWL,,,Unspecified,Number of nets and mesh size unknown
GLN.SBL.2003.001,SBL,GLN.SBL.007,5/5/2003 0:00,5/5/2003,1/0/1900 9:30,1/0/1900 11:00,S,125,5,2003,1,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,JR",,,Unspecified,
GLN.SBL.2003.002,SBL,GLN.SBL.008,5/5/2003 0:00,5/5/2003,1/0/1900 10:15,1/0/1900 11:45,S,125,5,2003,2,90,MINUTES,GLN,GLN1.5,,,,,,,,100,2.4,11,,,,2.5,,,"JL,JR",,,Unspecified,
GLN.SBL.2003.003,SBL,GLN.SBL.007,5/5/2003 0:00,5/5/2003,1/0/1900 11:20,1/0/1900 12:50,S,125,5,2003,3,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,JR",,,Unspecified,
GLN.SBL.2003.004,SBL,GLN.SBL.010,5/5/2003 0:00,5/5/2003,1/0/1900 12:25,1/0/1900 13:55,S,125,5,2003,4,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,JR",,,Unspecified,
GLN.SBL.2003.005,SBL,GLN.SBL.014,5/5/2003 0:00,5/5/2003,1/0/1900 13:50,1/0/1900 15:20,S,125,5,2003,5,90,MINUTES,GLN,GLN1.5,,,,,,,,100,2.4,11,,,,2.5,,,"JL,JR",,,Unspecified,
GLN.SBL.2003.006,SBL,GLN.SBL.020,5/5/2003 0:00,5/5/2003,1/0/1900 14:30,1/0/1900 16:00,S,125,5,2003,6,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,JR",,,Unspecified,
GLN.SBL.2003.007,SBL,GLN.SBL.001,5/13/2003 0:00,5/13/2003,1/0/1900 9:10,1/0/1900 10:40,S,133,5,2003,1,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.008,SBL,GLN.SBL.005,5/13/2003 0:00,5/13/2003,1/0/1900 9:30,1/0/1900 11:00,S,133,5,2003,2,90,MINUTES,GLN,GLN1.5,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.009,SBL,GLN.SBL.008,5/13/2003 0:00,5/13/2003,1/0/1900 10:00,1/0/1900 11:30,S,133,5,2003,3,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.010,SBL,GLN.SBL.012,5/13/2003 0:00,5/13/2003,1/0/1900 10:35,1/0/1900 12:05,S,133,5,2003,4,90,MINUTES,GLN,GLN1.5,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.011,SBL,GLN.SBL.003,5/13/2003 0:00,5/13/2003,1/0/1900 10:55,1/0/1900 12:25,S,133,5,2003,5,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.012,SBL,GLN.SBL.030,5/13/2003 0:00,5/13/2003,1/0/1900 11:45,1/0/1900 13:15,S,133,5,2003,6,90,MINUTES,GLN,GLN1.5,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.013,SBL,GLN.SBL.022,5/13/2003 0:00,5/13/2003,1/0/1900 12:05,1/0/1900 13:35,S,133,5,2003,7,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.014,SBL,GLN.SBL.025,5/13/2003 0:00,5/13/2003,1/0/1900 12:30,1/0/1900 14:00,S,133,5,2003,8,90,MINUTES,GLN,GLN1.5,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.015,SBL,GLN.SBL.015,5/13/2003 0:00,5/13/2003,1/0/1900 13:00,1/0/1900 14:30,S,133,5,2003,9,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.016,SBL,GLN.SBL.002,5/13/2003 0:00,5/13/2003,1/0/1900 13:55,1/0/1900 15:25,S,133,5,2003,10,90,MINUTES,GLN,GLN1.5,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.017,SBL,GLN.SBL.006,5/13/2003 0:00,5/13/2003,1/0/1900 14:20,1/0/1900 15:50,S,133,5,2003,11,90,MINUTES,GLN,GLN1.0,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
GLN.SBL.2003.018,SBL,GLN.SBL.026,5/13/2003 0:00,5/13/2003,1/0/1900 14:45,1/0/1900 16:15,S,133,5,2003,12,90,MINUTES,GLN,GLN1.5,,,,,,,,100,2.4,11,,,,2.5,,,"JL,MP",,,Unspecified,
