YSAMP_N,NEW_SAMP,MA_ID,WATER,SITE_N,,DATE_SET,DATE_COL,SEASON,DAY_N,MONTH,YEAR,DSAMP_N,TIME_START,TIME_END,GEAR,GEAR_CODE,GEAR_CODE2,EFFORT,EFFORT_UNIT,NET_N,NET_LEN,NET_HGT,TEMP_SAMP,CONDUCTIVITY,DEPTH,DEPTH_MAX,DEPTH_MIN,CL_COVER,DRIVER,CREW,NUMBER_ANGLER+AC:AGS,ANGLER_NAMES,ANGLER_HOURS,ANGLER_TRIPS,ANGLER_LOC,PROJECT,COMMENTS,SHB_N,REACH_LENGTH_M,PASS
MWT.COM.2021.016,MWT.COM.2021.017,SAMP 510,COM,2A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,15:07,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,HOLES IN TRAP,NA,NA,NA
MWT.COM.2021.017,MWT.COM.2021.018,SAMP 511,COM,2A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,15:07,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.018,MWT.COM.2021.019,SAMP 512,COM,2B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,15:15,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.019,MWT.COM.2021.020,SAMP 513,COM,2B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,15:15,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.020,MWT.COM.2021.021,SAMP 514,COM,2C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,16:09,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.021,MWT.COM.2021.022,SAMP 515,COM,2C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,16:09,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.028,MWT.COM.2021.023,SAMP 518,COM,3B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,16:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,HOLE IN TRAP,NA,NA,NA
MWT.COM.2021.029,MWT.COM.2021.024,SAMP 519,COM,3C,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,16:30,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.022,MWT.COM.2021.025,SAMP 519.1,COM,3B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,16:35,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,HOLE IN TRAP,NA,NA,NA
MWT.COM.2021.023,MWT.COM.2021.026,SAMP 519.2,COM,3B,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,16:35,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.024,MWT.COM.2021.027,SAMP 520,COM,1A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,17:05,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,HOLE IN TRAP,NA,NA,NA
MWT.COM.2021.025,MWT.COM.2021.028,SAMP 521,COM,1A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,17:05,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.026,MWT.COM.2021.029,SAMP 516,COM,3A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,17:15,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.027,MWT.COM.2021.030,SAMP 517,COM,3A,,8/9/2021,8/10/2021,SUMMER,NA,NA,2021,NA,12:00,17:15,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.030,MWT.COM.2021.031,SAMP 522,COM,1B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,14:40,16:10,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.031,MWT.COM.2021.032,SAMP 523,COM,1B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,14:40,16:10,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.032,MWT.COM.2021.033,SAMP 524,COM,1C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,14:53,16:24,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.033,MWT.COM.2021.034,SAMP 525,COM,1C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,14:53,16:24,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.034,MWT.COM.2021.035,SAMP 526,COM,2A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,15:07,16:31,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.035,MWT.COM.2021.036,SAMP 527,COM,2A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,15:07,16:31,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.036,MWT.COM.2021.037,SAMP 528,COM,2B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,15:15,16:47,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.037,MWT.COM.2021.038,SAMP 529,COM,2B,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,15:15,16:47,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.038,MWT.COM.2021.039,SAMP 530,COM,2C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,16:09,17:02,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,HOLE IN NET,NA,NA,NA
MWT.COM.2021.039,MWT.COM.2021.040,SAMP 531,COM,2C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,16:09,17:02,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.040,MWT.COM.2021.041,SAMP 532,COM,3A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,17:15,17:10,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,HOLE IN TRAP,NA,NA,NA
MWT.COM.2021.041,MWT.COM.2021.042,SAMP 533,COM,3A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,17:15,17:10,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.044,MWT.COM.2021.043,SAMP 536,COM,3C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,17:10,17:35,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.045,MWT.COM.2021.044,SAMP 537,COM,3C,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,17:10,17:35,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.042,MWT.COM.2021.045,SAMP 534,COM,1A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,17:05,18:05,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.043,MWT.COM.2021.046,SAMP 535,COM,1A,,8/10/2021,8/11/2021,SUMMER,NA,NA,2021,NA,17:05,18:05,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,HOLE IN NET,NA,NA,NA
MWT.COM.2021.046,MWT.COM.2021.047,SAMP 538,COM,2C,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:10,7:42,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.047,MWT.COM.2021.048,SAMP 539,COM,2C,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:10,7:42,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.048,MWT.COM.2021.049,SAMP 540,COM,2B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:10,7:53,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.049,MWT.COM.2021.050,SAMP 541,COM,2B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:10,7:53,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.050,MWT.COM.2021.051,SAMP 542,COM,?,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:15,8:24,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.051,MWT.COM.2021.052,SAMP 543,COM,?,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:15,8:24,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.052,MWT.COM.2021.053,SAMP 544,COM,3B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:20,8:32,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.053,MWT.COM.2021.054,SAMP 545,COM,3B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:20,8:32,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.054,MWT.COM.2021.055,SAMP 546,COM,1A,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:22,8:37,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.055,MWT.COM.2021.056,SAMP 547,COM,1A,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:22,8:37,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.056,MWT.COM.2021.057,SAMP 548,COM,1B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:30,9:05,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.057,MWT.COM.2021.058,SAMP 549,COM,1B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:30,9:05,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.058,MWT.COM.2021.059,SAMP 550,COM,1B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:30,9:15,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.COM.2021.059,MWT.COM.2021.060,SAMP 551,COM,1B,,8/11/2021,8/12/2021,SUMMER,NA,NA,2021,NA,17:30,9:15,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.UPPER SYLVAN.2021.001,MWT.UPPER SYLVAN.2021.001,SAMP 552,UPPER SYLVAN,?,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,8:30,8:40,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.UPPER SYLVAN.2021.002,MWT.UPPER SYLVAN.2021.002,SAMP 553,UPPER SYLVAN,?,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,8:30,8:40,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.UPPER SYLVAN.2021.003,MWT.UPPER SYLVAN.2021.003,SAMP 554,UPPER SYLVAN,??,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,8:30,8:40,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.UPPER SYLVAN.2021.004,MWT.UPPER SYLVAN.2021.004,SAMP 555,UPPER SYLVAN,?,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,8:30,8:40,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.UPPER SYLVAN.2021.005,MWT.UPPER SYLVAN.2021.005,SAMP 556,UPPER SYLVAN,?,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,8:30,8:40,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.UPPER SYLVAN.2021.006,MWT.UPPER SYLVAN.2021.006,SAMP 557,UPPER SYLVAN,?,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,8:30,8:40,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.002,MWT.ETL.2021.001,SAMP 571,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,16:00,13:10,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.003,MWT.ETL.2021.002,SAMP 562,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.004,MWT.ETL.2021.003,SAMP 563,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.005,MWT.ETL.2021.004,SAMP 564,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.006,MWT.ETL.2021.005,SAMP 565,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.007,MWT.ETL.2021.006,SAMP 566,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.011,MWT.ETL.2021.007,SAMP 567,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.012,MWT.ETL.2021.008,SAMP 572,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.013,MWT.ETL.2021.009,SAMP 573,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.001,MWT.ETL.2021.010,SAMP 574,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:30,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.008,MWT.ETL.2021.011,SAMP 568,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:43,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.009,MWT.ETL.2021.012,SAMP 569,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:43,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.010,MWT.ETL.2021.013,SAMP 570,ETL,2,,6/29/2021,6/30/2021,SUMMER,NA,NA,2021,NA,15:30,14:43,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.014,MWT.ETL.2021.014,SAMP 575,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,14:46,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.015,MWT.ETL.2021.015,SAMP 576,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,14:46,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.016,MWT.ETL.2021.016,SAMP 577,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,14:50,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.017,MWT.ETL.2021.017,SAMP 578,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,14:53,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.018,MWT.ETL.2021.018,SAMP 579,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,14:53,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.019,MWT.ETL.2021.019,SAMP 580,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,14:55,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.020,MWT.ETL.2021.020,SAMP 581,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,15:00,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.021,MWT.ETL.2021.021,SAMP 582,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,15:02,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.022,MWT.ETL.2021.022,SAMP 583,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,15:06,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.023,MWT.ETL.2021.023,SAMP 584,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,15:08,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.024,MWT.ETL.2021.024,SAMP 585,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,15:10,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.025,MWT.ETL.2021.025,SAMP 586,ETL,1,,6/30/2021,7/1/2021,SUMMER,NA,NA,2021,NA,14:30,15:12,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.028,MWT.ETL.2021.026,SAMP 599,ETL,2,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:00,10:15,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.029,MWT.ETL.2021.027,SAMP 600,ETL,2,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:00,10:15,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.030,MWT.ETL.2021.028,SAMP 587,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.031,MWT.ETL.2021.029,SAMP 588,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.032,MWT.ETL.2021.030,SAMP 589,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.033,MWT.ETL.2021.031,SAMP 590,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.034,MWT.ETL.2021.032,SAMP 591,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.035,MWT.ETL.2021.033,SAMP 592,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.036,MWT.ETL.2021.034,SAMP 593,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.037,MWT.ETL.2021.035,SAMP 594,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MMT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.038,MWT.ETL.2021.036,SAMP 595,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.039,MWT.ETL.2021.037,SAMP 596,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.ETL.2021.026,MWT.ETL.2021.038,SAMP 597,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
