YSAMP_N,FISH_N,Sample_ID,AIREY_N,GEN_N,ORDER,FAMILY,GENUS,SPECIES,TAXA,CODE,LENGTH,WEIGHT,OTOLITH.WEIGHT,SIA_PREPPED,X,FIN,BLOOD,GUT,HEAD,OTOLITH,MAXILLA,OPERCULAR,TISS_SAMP,DRY_W,GONAD,DISEASE,PIC,ARCH,ARCH_N,REMOVED,DEAD,MOLT_S,PANEL_N,COMMENTS.x,OLD_YSAMP_N,STATUS,TAG_CLAR,TAG_MIGR,TAG_FRAG,TAG_CLAR_SHRD,TAG_MIGR_SHRD,TAG_FRAG_SHRD,STK_N,ORIGIN,STR,YR_CL,AGE,AGE_TECH,AGED_BY,X.1,WATER,SITE_N,DATE_SET,DATE_COL,TIME_START,TIME_END,SEASON,DAY_N,MONTH,YEAR,DSAMP_N,EFFORT,EFFORT_UNIT,GEAR,GEAR_CODE,GEAR_CODE2,NET_N,NET_LEN,NET_HGT,TEMP_SAMP,CONDUCTIVITY,DEPTH,DEPTH_MAX,DEPTH_MIN,CL_COVER,DRIVER,CREW,NUMBER_ANGLERS,ANGLER_NAMES,ANGLER_HOURS,ANGLER_TRIPS,ANGLER_LOC,PROJECT,COMMENTS.y,SHB_N,REACH_LENGTH,COMMENTS.1,RUN,sample_weight_mg,N2_AMP,N_percent,d15N,CO2_AMP,C_percent,d13C,CO2_Area,d18OVPDB
MWT.COM.2021.037,NRD.COM.081121.MWT.003,MA-21-584,584,,CYPRINIFORMES,LEUCISCIDAE,CHROSOMUS,EOS,N. REDBELLY DACE,NRD,67,2.8,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,COM,2B,8/10/2021,8/11/2021,15:15,16:47,SUMMER,11,8,2021,7,25.53,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.14,"4,769",12.25,7.78,"2,274",40.9,-28.46,,NA
MWT.COM.2021.037,NRD.COM.081121.MWT.002,MA-21-585,585,,CYPRINIFORMES,LEUCISCIDAE,CHROSOMUS,EOS,N. REDBELLY DACE,NRD,60,2.1,,NA,,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,COM,2B,8/10/2021,8/11/2021,15:15,16:47,SUMMER,11,8,2021,7,25.53,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.942,"4,462",13.86,6.82,"2,187",47.53,-30.03,,NA
MWT.PRL.2021.079,BND.PRL.081021.MWT.005,MA-21-586,586,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,66,2.5,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,3A,8/9/2021,8/10/2021,17:00,9:33,SUMMER,10,8,2021,11,16.55,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.965,"4,468",13.54,8.03,"2,255",47.86,-26.62,,NA
MWT.PRL.2021.075,BND.PRL.081021.MWT.003,MA-21-587,587,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,68,4.9,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,2B,8/9/2021,8/10/2021,17:00,9:06,SUMMER,10,8,2021,7,16.1,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.965,"4,579",13.93,7.07,"2,237",47.6,-28.15,,NA
MWT.PRL.2021.075,BND.PRL.081021.MWT.002,MA-21-589,589,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,66,3,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,2B,8/9/2021,8/10/2021,17:00,9:06,SUMMER,10,8,2021,7,16.1,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.067,"4,770",13.02,7.54,"2,530",48.85,-25.53,,NA
MWT.PRL.2021.075,BND.PRL.081021.MWT.004,MA-21-590,590,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,61,2.4,,NA,,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,2B,8/9/2021,8/10/2021,17:00,9:06,SUMMER,10,8,2021,7,16.1,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.949,"4,341",13.34,6.62,"2,280",49.01,-27,,NA
MWT.PRL.2021.075,BND.PRL.081021.MWT.001,MA-21-591,591,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,65,2.5,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,2B,8/9/2021,8/10/2021,17:00,9:06,SUMMER,10,8,2021,7,16.1,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.057,"4,860",13.41,7.34,"2,480",48.24,-25.6,,NA
MWT.COM.2021.014,NRD.COM.081021.MWT.002,MA-21-592,592,,CYPRINIFORMES,LEUCISCIDAE,CHROSOMUS,EOS,N. REDBELLY DACE,NRD,60,2.1,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,COM,1B,8/9/2021,8/10/2021,12:00,14:40,SUMMER,10,8,2021,2,26.67,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.954,"4,538",13.95,7.62,"2,191",47.13,-29.23,,NA
MWT.COM.2021.014,NRD.COM.081021.MWT.003,MA-21-593,593,,CYPRINIFORMES,LEUCISCIDAE,CHROSOMUS,EOS,N. REDBELLY DACE,NRD,58,1.7,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,COM,1B,8/9/2021,8/10/2021,12:00,14:40,SUMMER,10,8,2021,2,26.67,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.027,"4,891",13.91,7.97,"2,376",47.56,-30.17,,NA
MWT.COM.2021.030,NRD.COM.081021.MWT.004,MA-21-594,594,,CYPRINIFORMES,LEUCISCIDAE,CHROSOMUS,EOS,N. REDBELLY DACE,NRD,55,1.5,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,COM,3A,8/9/2021,8/10/2021,12:00,17:15,SUMMER,10,8,2021,18,29.25,HOURS,MWT,MPT,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.076,"5,068",13.77,7.07,"2,451",46.92,-29.97,,NA
MWT.PRL.2021.103,BND.PRL.081121.MWT.013,MA-21-595,595,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,73,4.6,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1B,8/10/2021,8/11/2021,11:18,12:20,SUMMER,11,8,2021,16,25.03,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.008,"4,706",13.67,7.44,"2,363",48.06,-25,,NA
MWT.PRL.2021.100,BND.PRL.081121.MWT.011,MA-21-596,596,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,62,2.5,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/10/2021,8/11/2021,11:53,12:10,SUMMER,11,8,2021,13,24.29,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.953,"3,800",11.64,7.35,"2,157",45.98,-25.2,,NA
MWT.PRL.2021.100,BND.PRL.081121.MWT.009,MA-21-597,597,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,62,2.6,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/10/2021,8/11/2021,11:53,12:10,SUMMER,11,8,2021,13,24.29,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.03,"4,654",13.19,6.91,"2,462",49.08,-27.01,,NA
MWT.PRL.2021.100,BND.PRL.081121.MWT.012,MA-21-598,598,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,66,3.6,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/10/2021,8/11/2021,11:53,12:10,SUMMER,11,8,2021,13,24.29,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.004,"4,615",13.46,6.8,"2,351",47.99,-25.36,,NA
MWT.PRL.2021.100,BND.PRL.081121.MWT.007,MA-21-599,599,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,77,4.9,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/10/2021,8/11/2021,11:53,12:10,SUMMER,11,8,2021,13,24.29,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.093,"5,128",13.69,8.2,"2,490",46.83,-25.23,,NA
MWT.PRL.2021.100,BND.PRL.081121.MWT.008,MA-21-600,600,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,76,4.7,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/10/2021,8/11/2021,11:53,12:10,SUMMER,11,8,2021,13,24.29,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,1.03,"4,827",13.69,7.72,"2,414",48,-23.04,,NA
MWT.PRL.2021.100,BND.PRL.081121.MWT.005,MA-21-601,601,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,69,3.6,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/10/2021,8/11/2021,11:53,12:10,SUMMER,11,8,2021,13,24.29,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.984,"4,661",13.8,7.13,"2,305",47.78,-23.35,,NA
MWT.PRL.2021.100,BND.PRL.081121.MWT.006,MA-21-602,602,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,71,3.9,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/10/2021,8/11/2021,11:53,12:10,SUMMER,11,8,2021,13,24.29,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.978,"4,698",14.01,6.92,"2,237",46.7,-23.34,,NA
MWT.PRL.2021.100,BND.PRL.081121.MWT.010,MA-21-603,603,,CYPRINOFORMES,LEUCISCIDAE,RHINICHTHYS,ATRATULUS,E. BLACKNOSE DACE,BND,69,3.2,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/10/2021,8/11/2021,11:53,12:10,SUMMER,11,8,2021,13,24.29,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,5,0.937,"4,372",13.65,7.93,"2,143",46.55,-24.25,,NA
GLN6,LLS_PRL_8112021_GLN_001,MA-21-604,604,LLS_PRL_8112021_GLN_001,SALMONIFORMES,SALMONIDAE,SALMO,SALAR,LANDLOCKED ATLANTIC SALMON,LLS,204,97.3,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,3,8/11/2021,8/11/2021,11:16,11:45,SUMMER,223,8,2021,2,29:00:00,MINUTES,GLN,GLN1.5,,50,2.4,NA,NA,NA,NA,NA,NA,NA,NA,,,"MEA, DAW",NA,NA,NA,NA,NA,NA,,,5,1.039,"4,590",12.87,6.03,"2,547",50.34,-28.73,,NA
GLN6,LLS_PRL_8112021_GLN_002,MA-21-605,605,LLS_PRL_8112021_GLN_002,SALMONIFORMES,SALMONIDAE,SALMO,SALAR,LANDLOCKED ATLANTIC SALMON,LLS,200,89,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,3,8/11/2021,8/11/2021,11:16,11:45,SUMMER,223,8,2021,2,29:00:00,MINUTES,GLN,GLN1.5,,50,2.4,NA,NA,NA,NA,NA,NA,NA,NA,,,"MEA, DAW",NA,NA,NA,NA,NA,NA,,,5,0.933,"4,258",13.29,6.43,"2,233",48.64,-27.52,,NA
GLN6,LLS_PRL_8112021_GLN_002,MA-21-605,605,LLS_PRL_8112021_GLN_002,SALMONIFORMES,SALMONIDAE,SALMO,SALAR,LANDLOCKED ATLANTIC SALMON,LLS,200,89,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,3,8/11/2021,8/11/2021,11:16,11:45,SUMMER,223,8,2021,2,29:00:00,MINUTES,GLN,GLN1.5,,50,2.4,NA,NA,NA,NA,NA,NA,NA,NA,,,"MEA, DAW",NA,NA,NA,NA,NA,NA,,,5,1.05,"4,825",13.38,6.2,"2,461",47.93,-27.54,,NA
GLN6,LLS_PRL_8112021_GLN_003,MA-21-606,606,LLS_PRL_8112021_GLN_003,SALMONIFORMES,SALMONIDAE,SALMO,SALAR,LANDLOCKED ATLANTIC SALMON,LLS,294,93.7,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,3,8/11/2021,8/11/2021,11:16,11:45,SUMMER,223,8,2021,2,29:00:00,MINUTES,GLN,GLN1.5,,50,2.4,NA,NA,NA,NA,NA,NA,NA,NA,,,"MEA, DAW",NA,NA,NA,NA,NA,NA,,,5,0.986,"4,563",13.54,6.1,"2,266",46.88,-27.27,,NA
GLN6,LLS_PRL_8112021_GLN_004,MA-21-607,607,LLS_PRL_8112021_GLN_004,SALMONIFORMES,SALMONIDAE,SALMO,SALAR,LANDLOCKED ATLANTIC SALMON,LLS,203,96.7,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,3,8/11/2021,8/11/2021,11:16,11:45,SUMMER,223,8,2021,2,29:00:00,MINUTES,GLN,GLN1.5,,50,2.4,NA,NA,NA,NA,NA,NA,NA,NA,,,"MEA, DAW",NA,NA,NA,NA,NA,NA,,,5,1.1,"4,728",12.49,6.44,"2,707",50.62,-28.6,,NA
GLN6,ST_PRL_8112021_GLN_002,MA-21-608,608,ST_PRL_8112021_GLN_002,SALMONIFORMES,SALMONIDAE,SALVELINUS,FONTINALIS,BROOK TROUT,ST,321,581.2,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,3,8/11/2021,8/11/2021,11:16,11:45,SUMMER,223,8,2021,2,29:00:00,MINUTES,GLN,GLN1.5,,50,2.4,NA,NA,NA,NA,NA,NA,NA,NA,,,"MEA, DAW",NA,NA,NA,NA,NA,NA,,,5,1.015,"4,306",12.27,9.94,"2,507",50.31,-27.41,,NA
GLN6,ST_PRL_8112021_GLN_003,MA-21-609,609,ST_PRL_8112021_GLN_003,SALMONIFORMES,SALMONIDAE,SALVELINUS,FONTINALIS,BROOK TROUT,ST,327,520.4,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,3,8/11/2021,8/11/2021,11:16,11:45,SUMMER,223,8,2021,2,29:00:00,MINUTES,GLN,GLN1.5,,50,2.4,NA,NA,NA,NA,NA,NA,NA,NA,,,"MEA, DAW",NA,NA,NA,NA,NA,NA,,,5,1.002,"4,622",13.44,10.04,"2,317",47.03,-29.45,,NA
BEF.LML.2021.123,MM.LML.092221.BEF.011,MA-21-610,610,GEN.MM.PRL.092221.084,ESCOCIFORMES ,UMBRIDAE,UMBRA,LIMI,CENTRAL MUDMINNOW,MM,79,5.48,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,MM.LML.092221.BEF.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,5,1.04,"4,847",13.51,5.89,"2,422",47.39,-27.27,,NA
BEF.LML.2021.123,MM.LML.092221.BEF.012,MA-21-611,611,GEN.MM.PRL.092221.085,ESCOCIFORMES ,UMBRIDAE,UMBRA,LIMI,CENTRAL MUDMINNOW,MM,77,5.18,3.238,1,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,MM.LML.092221.BEF.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,5,1.062,"5,067",13.88,6.32,"2,440",46.94,-25.17,,NA
BEF.LML.2021.123,MM.LML.092221.BEF.012,MA-21-611,611,GEN.MM.PRL.092221.085,ESCOCIFORMES ,UMBRIDAE,UMBRA,LIMI,CENTRAL MUDMINNOW,MM,77,5.18,3.238,1,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,MM.LML.092221.BEF.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-13.1,63.921,-8.14
BEF.LML.2021.123,WS.LML.092221.BEF.004,MA-21-612,612,GEN.WS.PRL.092221.086,CYPRINIFORMES,CATOSTOMIDAE,CATOSTOMUS,COMMERSONII,WHITE SUCKER,WS,93,7.95,0.771,1,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,WS.LML.092221.BEF.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,5,1.112,"5,321",13.84,4.9,"2,490",45.58,-21.54,,NA
BEF.LML.2021.123,WS.LML.092221.BEF.004,MA-21-612,612,GEN.WS.PRL.092221.086,CYPRINIFORMES,CATOSTOMIDAE,CATOSTOMUS,COMMERSONII,WHITE SUCKER,WS,93,7.95,0.771,1,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,WS.LML.092221.BEF.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-11.68,28.48,-9.04
BEF.LML.2021.123,PS.LML.092221.BEF.043,MA-21-613,613,GEN.PS.PRL.092221.087,PERCIFORMES,CENTRARCHIDAE,LEPOMIS,GIBBOSUS,PUMPKINSEED,PS,77,8.08,,1,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PS.LML.092221.BEF.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BEF.LML.2021.123,PS.LML.092221.BEF.044,MA-21-614,614,GEN.PS.PRL.092221.088,PERCIFORMES,CENTRARCHIDAE,LEPOMIS,GIBBOSUS,PUMPKINSEED,PS,69,5.07,,1,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PS.LML.092221.BEF.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BEF.LML.2021.123,PS.LML.092221.BEF.045,MA-21-615,615,GEN.PS.PRL.092221.089,PERCIFORMES,CENTRARCHIDAE,LEPOMIS,GIBBOSUS,PUMPKINSEED,PS,52,2.44,,1,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PS.LML.092221.BEF.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BEF.LML.2021.123,PS.LML.092221.BEF.046,MA-21-616,616,GEN.PS.PRL.092221.090,PERCIFORMES,CENTRARCHIDAE,LEPOMIS,GIBBOSUS,PUMPKINSEED,PS,60,3.2,,1,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,PS.LML.092221.BEF.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.021,,9/22/2021,1/0/1900 22:47,1/0/1900 23:01,F,265,9,2021,13,403,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
