ST,BT,RT,CLM,NP,CP,CRP,GS,CS,CC,WS,NRD,BM,BB,PS,RB,YP,LMB,SMB,RBS,BC,BS,MM,BND,BK,LT,SPL,KOK,LNS,LC,FF,PD,BG,WE,TM,YB,RWF,FHM,SS,LND,LLS,ESM,RS,BRM,LWF,CIS,TGT,AE,FSD,CCS,SAL,MCS,BDS,AW,Richness,Volume.m3.,Littoral.Area..ha.,Elevation..m.,Watershed,Quad,LONG,LAT,SO4_mgL,NO3_mgL,ANC,DIC,DOC,P_total,SIO2_mgL,Ca_mgL,Na_mgL,Fe_mgL,LAB_pH
0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,355450,2.2,509,Upper Hudson,Dutton Mtn. ,-74.14847778,43.80173056,3.64,0.02,232.3,2.94,9.7,0.006,3.9,4.85,0.58,0.054,7.19
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,142224,4.5,502,Upper Hudson,Dutton Mtn. ,-74.15958889,43.81061944,5.11,0.02,132.2,1.96,6.8,0.012,3.2,3.15,0.54,0.014,6.82
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1772330,55.6,506,Upper Hudson,Blue Mtn. Lake ,-74.25542778,43.781175,4.11,0,633.7,8.6,5.4,0.016,1.8,11.95,1.74,0.095,7.44
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,496515,78.2,521,Upper Hudson,Thirteenth Lake ,-74.23264444,43.691175,4.27,0.02,127.9,1.4,7.1,0.012,2.3,3.46,0.58,0.383,7.12
0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1205784,41.8,566,Upper Hudson,Thirteenth Lake ,-74.24625556,43.67700833,4.7,0,29,0.41,5.9,0.01,1.3,1.58,0.49,0.03,6.07
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,677374,21.2,515,Upper Hudson,Dutton Mtn. ,-74.21236944,43.77145278,2.74,0.03,359.7,4.74,12.2,0.022,3,7.27,1.7,0.856,7.18
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,10043680,51.4,503,Upper Hudson,Indian Lake ,-74.38987222,43.64951111,4.44,0.06,121.2,1.35,4.4,0.012,4.6,3.07,1.58,0.118,7.12
1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,789283,14.9,555,Upper Hudson,Indian Lake ,-74.29625833,43.683675,5.35,0,59.9,0.6,6.1,0.004,1.9,1.98,0.5,0.015,6.64
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,209416,8.8,693,Upper Hudson,West Canada Lakes ,-74.54321111,43.54979167,4.79,0.08,20.9,1.32,5.5,0.004,4.9,1.41,0.61,0.234,5.71
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,262438,5.7,687,Upper Hudson,West Canada Lakes ,-74.56321111,43.54395833,4.56,0.04,71.7,1.73,8.8,0.013,4.9,2.29,0.77,0.171,6.22
1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1267974,8.1,487,Upper Hudson,Blue Mtn. Lake ,-74.259875,43.85950833,4.08,0.01,380.6,4.06,6,0.009,2,7.84,0.66,0.015,7.78
1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,178506,5.3,487,Upper Hudson,Blue Mtn. Lake ,-74.26570833,43.86811944,3.85,0.01,385.8,4.39,6.2,0.008,2.5,7.87,0.64,0.04,7.45
1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2767234,9.5,485,Upper Hudson,Blue Mtn. Lake ,-74.25681667,43.84395278,4.83,0.01,351.8,3.41,5.8,0.011,1.5,7.6,0.46,0.002,7.65
1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5130702,62.7,744,Upper Hudson,Wakely Mtn. ,-74.53626944,43.62923333,4.53,0.03,33.1,0.57,3.2,0.005,2,1.75,0.39,0.05,6.44
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,297893,35.3,744,Upper Hudson,Wakely Mtn.,-74.55154722,43.62728889,4.26,0.01,6.4,0.34,4.8,0.008,0.2,1.04,0.46,0.216,5.25
0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13650,1.7,515,Upper Hudson,Newcomb,-74.21431944,43.93061944,3.19,0.02,68,1.48,14.7,0.039,5.8,2.43,0.66,0.105,6.05
0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4092504,49,473,Upper Hudson,Newcomb ,-74.12959444,43.97006389,4.8,0.07,193.7,2.64,6.7,0.005,4.1,4.78,1.79,0.147,7.17
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2259153,34,498,Upper Hudson,Kempshall Mtn. ,-74.28876944,44.05256111,6.04,0.01,156.9,1.92,8.3,0.004,3.5,4.18,1.12,0.249,6.94
1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,128765,24.5,505,Upper Hudson,Deerland ,-74.27015556,43.97756389,3.52,0.06,238.9,2.79,11.9,0.027,8,4.58,1.87,0.758,7.06
1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1474229,79.2,546,Upper Hudson,Kempshall Mtn. ,-74.31488056,44.00200833,4.78,0,200.4,2.43,4.9,0.007,5.1,4.83,0.61,0.003,7.41
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18315,2.5,517,Upper Hudson,Newcomb ,-74.06403333,43.93478333,4.49,0.02,311.6,9.72,11.5,0.022,9.8,5.87,1.45,0.126,6.19
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1350475,44.2,255,Raquette,Colton ,-74.93964167,44.55533889,5.01,0.14,97.1,1.74,7.3,0.008,4.7,3.61,1.16,0.204,6.76
1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,191560,15.3,387,Raquette,Stark,-74.80991389,44.466175,3.99,0,214.4,4.05,5.6,0.013,1.3,3.61,0.93,0.112,6.71
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90865,10,372,Raquette,Stark ,-74.80435556,44.44589722,2.8,0.03,145.6,2.78,21.6,0.032,5.9,3.9,1.31,1.148,6.26
1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14183,2.3,369,Raquette,Stark ,-74.81296944,44.45006389,5.17,0,478.1,7.72,5.7,0.016,3.7,7.23,3.29,0.507,7.01
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4444548,35,297,Raquette,Colton ,-74.88102778,44.51728611,5.19,0.19,96.4,1.51,5.2,0.006,4,3.36,1.13,0.142,6.77
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3808829,16.8,328,Raquette,Rainbow Falls ,-74.843525,44.52978611,6.71,0.22,84.8,1.14,5.4,0.004,4,3.5,1.1,0.164,6.79
1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30083,1.7,381,Raquette,Rainbow Falls ,-74.78158056,44.54728333,3.77,0,86.1,7.68,15.3,0.05,4.2,3.54,0.55,1.27,5.71
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,296374,3.7,405,Raquette,Rainbow Falls ,-74.76824444,44.53895278,3.6,0,62.2,1.05,8.6,0.011,2.9,1.9,0.63,0.062,6.28
1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,793508,10.7,415,Raquette,Sylvan Falls ,-74.72685556,44.53811944,4.49,0,206.5,2.84,4.9,0.009,1.1,3.95,0.9,0.064,7.28
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2320029,114.4,394,Raquette,Carry Falls Reservoir ,-74.73991111,44.48284167,4.49,0,149.2,1.65,11.1,0.016,4,3.63,0.97,1,6.91
1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,93989,8.1,467,Raquette,Carry Falls Reservoir ,-74.66434722,44.40728611,3.44,0,41.4,2.85,13.6,NA,3.7,2.19,0.52,0.455,5.4
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,451290,45.2,463,Raquette,Carry Falls Reservoir,-74.62684444,44.39922778,4.9,0.02,157.8,1.85,9.9,0.022,4,3.66,0.81,0.217,6.95
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2684394,32.2,458,Raquette,Augerhole Falls ,-74.61712222,44.37617222,6.22,0,95.8,1.16,11.3,0.009,2.9,3.35,0.8,0.302,6.54
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94889,11.3,459,Raquette,Childwold ,-74.6349,44.35228333,5.52,0,45.9,0.35,12,0.021,0,2.56,0.63,1.59,6.14
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68648,4.4,461,Raquette,Mt. Matumbla ,-74.59128611,44.36811667,5.52,0,185.2,2.27,6.7,0.011,0.7,3.34,0.35,0.278,6.96
0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,175099,16.8,467,Raquette,Mt. Matumbla ,-74.55433889,44.36867222,3.76,0,12.5,2.54,26.5,0.023,4.7,2.41,0.48,1.192,4.77
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,117816,14.9,462,Raquette,Augerhole Falls ,-74.55600556,44.38145,4.42,0,168.2,2.14,15.4,0.038,6.7,3.55,1.02,3,6.79
1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,108794,5,527,Raquette,Upper Saranac Lake ,-74.47878056,44.32978333,5.3,0,204.7,2.75,5.1,0.011,6.6,4.13,1.1,0.083,7.09
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,830706,18.7,477,Raquette,Mt. Matumbla ,-74.50461389,44.34506111,4.44,0,176.4,2.66,7.8,0.011,4.5,3.75,0.67,0.367,6.84
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,75916,5.6,483,Raquette,Upper Saranac Lake ,-74.49266944,44.35839444,3.84,NA,62.8,1.3,5.3,0.015,0.2,2.36,0.36,0.137,6.41
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14920,2.6,466,Raquette,Mt. Matumbla ,-74.51544722,44.31700556,3.61,0,68.7,4.02,20.8,0.066,5.7,3.06,0.57,0.893,5.51
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,569346,4.7,490,Raquette,Mt. Matumbla ,-74.49961389,44.28339444,4.29,0,27.4,0.51,4.5,0.007,0,1.74,0.51,0.02,6.32
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,253281,20.6,447,Raquette,Childwold ,-74.73212778,44.33117222,6.22,0,61.4,0.77,4.5,0.021,0.2,2.54,0.57,0.029,6.77
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,391281,20.3,447,Raquette,Childwold ,-74.73546389,44.34172778,5.33,0,87.6,1.37,10.5,0.042,2.7,2.92,0.84,0.189,6.6
1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45641,6.7,474,Raquette,Childwold ,-74.62795556,44.32950556,4.54,0,163.1,4.14,10.6,0.022,0.9,3.37,1.04,0.388,6.34
1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4007052,13.7,513,Raquette,Piercefield ,-74.610175,44.18783889,4.69,0,50.8,0.45,4.1,0.006,2,2.13,0.62,0.007,6.76
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14942,2.3,505,Raquette,Piercefield ,-74.59878611,44.19728333,4.71,0,97.8,1.52,4.8,0.005,2.7,2.52,0.78,0.144,6.54
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,3183215,123.3,469,Raquette,Piercefield ,-74.56572778,44.23339444,5.62,0.06,130.2,1.55,5.1,0.01,3.3,3.51,1.45,0.181,7.19
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,11975150,20.8,475,Raquette,Piercefield ,-74.52378333,44.21645,5.14,0,64.4,0.18,4.3,0.005,1.6,2.54,0.72,0.012,6.99
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2944648,20.1,481,Raquette,Upper Saranac Lake ,-74.47266944,44.25172778,5.3,0,151.7,1.91,5,0.013,4.3,3.63,1.03,0.172,7.32
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,152065,5.8,487,Raquette,Mt. Matumbla ,-74.510725,44.27339444,3.18,0,26.5,4.43,26.7,NA,4.9,2.41,0.55,1.551,4.95
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,231919,11.5,480,Raquette,Upper Saranac Lake ,-74.48989167,44.27672778,2.9,NA,154.7,2.33,5.4,0.022,4.7,2.89,0.79,0.127,6.89
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,59560,2.4,484,Raquette,Upper Saranac Lake ,-74.48850278,44.29228333,4,0,151.6,2.47,7.7,0.014,2.4,2.97,0.76,0.097,6.71
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35290,1.6,484,Raquette,Upper Saranac Lake ,-74.48933611,44.28895,3.94,0,296.6,4.44,5.4,0.012,8.1,5.11,1.05,0.282,7.13
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,468832,10.5,497,Raquette,Upper Saranac Lake ,-74.46461389,44.30367222,4.92,NA,45.5,0.91,3.9,0.017,1.6,2.04,0.49,0.099,6.61
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38778,5.4,558,Raquette,Little Tupper Lake ,-74.60600556,44.08200556,3.85,0,345.6,4.19,11.6,0.016,4.8,6.11,0.48,0.076,7.15
1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2010052,24.3,568,Raquette,Little Tupper Lake,-74.65295278,44.08033889,5.19,0,139,1.61,6.6,0.006,1.9,3.49,0.52,0.032,7.11
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,9846374,162.2,523,Raquette,Little Tupper Lake ,-74.58017222,44.08617222,5.48,0.02,76.2,0.67,5.7,0.009,2.6,2.95,0.91,0.055,6.82
1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2360078,19.8,541,Raquette,Kempshall Mtn. ,-74.45266667,44.06645,6.32,0.18,105.6,1.53,3.4,0.01,3.8,3.4,0.83,0.007,7.18
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1500521,17.3,535,Raquette,Little Tupper Lake ,-74.51766944,44.08283889,6.05,0,106.4,1.41,8.7,0.018,4.7,3.56,1.33,0.101,6.98
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1219117,17,538,Raquette,Little Tupper Lake ,-74.68434167,44.02895,5.32,0,67.7,0.75,5.7,0.014,2.3,2.64,0.67,0.061,6.93
1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,391109,3.9,582,Raquette,Little Tupper Lake ,-74.68489722,44.04478333,4.75,0.02,33.3,0.54,3.2,0.015,2.3,2.06,0.4,0.009,6.46
1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,539575,2.6,558,Raquette,Little Tupper Lake ,-74.70128889,44.04117222,4.81,0.07,89.4,1.02,5.3,0.012,4,2.66,0.65,0.062,7
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,420092,8.1,552,Raquette,Little Tupper Lake ,-74.65573056,44.03533889,4.51,0,70.9,0.84,7.7,0.009,1.3,2.62,0.78,0.037,6.66
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,162693,12,551,Raquette,Little Tupper Lake ,-74.64656389,44.04145,2.97,0,55.7,3.14,16.6,0.025,4,2.15,0.52,0.643,5.54
1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,115328,2.8,539,Raquette,Little Tupper Lake ,-74.64323056,44.05978333,4.07,0.03,104.9,1.84,8.7,0.027,3.6,3.09,0.43,0.268,6.43
1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2415791,14,582,Raquette,Little Tupper Lake ,-74.637675,44.06672778,5.75,0.19,63.6,0.88,3.4,0.003,1,2.49,0.41,0,6.87
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4415789,65,526,Raquette,Piercefield ,-74.62906389,44.13061667,4.78,0,75.3,0.67,5.9,0.016,3.8,2.44,0.9,0.093,6.86
0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2255741,30.7,524,Raquette,Little Tupper Lake ,-74.65656389,44.11367222,3.04,0,81,1.65,11.4,0.012,4.1,2.39,0.6,0.88,6.1
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1487759,5.1,535,Raquette,Little Tupper Lake ,-74.65378611,44.09339444,3.67,0,54,1.39,12,0.013,2.4,2.27,0.42,0.388,5.88
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4289059,16.5,542,Raquette,Little Tupper Lake ,-74.657675,44.08867222,5.58,0.02,22.6,0.25,3.6,0.003,0.9,1.74,0.38,0.004,6.22
